x_center,y_center,box_length,score
85.0,934.0,24.0,0.7762574553489685
362.0,768.0,21.0,0.7142949104309082
554.0,839.0,21.0,0.6968424320220947
416.0,406.0,21.0,0.6861160397529602
278.0,153.0,21.0,0.671787679195404
400.0,848.0,24.0,0.6631512641906738
814.0,641.0,21.0,0.6526239514350891
494.0,468.0,21.0,0.6194247007369995
441.0,750.0,21.0,0.6130321025848389
366.0,838.0,21.0,0.6071557998657227
859.0,798.0,17.0,0.5835705995559692
483.0,654.0,21.0,0.5721573233604431
882.0,823.0,21.0,0.5564466118812561
800.0,619.0,21.0,0.5552981495857239
363.0,462.0,17.0,0.5218847393989563
425.0,704.0,19.0,0.5131370425224304
322.0,403.0,21.0,0.5130718946456909
972.0,555.0,21.0,0.511688232421875
645.0,925.0,26.0,0.5087141990661621
789.0,509.0,17.0,0.500890851020813
